10.033333	8571813	8775885
10.050000	8571710	8775724
10.066667	8571697	8775594
10.083333	8571722	8775467
10.100000	8571641	8775325
10.116667	8571545	8775262
10.133333	8571518	8775087
10.150000	8571470	8775040
10.166667	8571401	8774914
10.183333	8571355	8774749
10.200000	8571323	8774541
10.216667	8571314	8774433
10.233333	8571194	8774330
10.250000	8571127	8774184
10.266667	8571123	8774089
10.283333	8571032	8773960
10.300000	8570999	8773832
10.316667	8570942	8773754
10.333333	8570825	8773578
10.350000	8570836	8773467
10.366667	8570813	8773308
10.383333	8570702	8773178
10.400000	8570668	8773074
10.416667	8570638	8772913
10.433333	8570575	8772812
10.450000	8570546	8772727
10.466667	8570442	8772624
10.483333	8570359	8772465
10.500000	8570314	8772413
10.516667	8570281	8772244
10.533333	8570209	8772168
10.550000	8570164	8772014
10.566667	8570120	8771842
10.583333	8570075	8771746
10.600000	8570023	8771670
10.616667	8569939	8771534
10.633333	8569900	8771364
10.650000	8569884	8771256
10.666667	8569826	8771156
10.683333	8569715	8771039
10.700000	8569720	8770872
10.716667	8569659	8770781
10.733333	8569604	8770683
10.750000	8569590	8770560
10.766667	8569535	8770479
10.783333	8569462	8770397
10.800000	8569414	8770205
10.816667	8569346	8770017
10.833333	8569366	8770005
10.850000	8569204	8769865
10.866667	8569236	8769684
10.883333	8569180	8769614
10.900000	8569123	8769477
10.916667	8569134	8769439
10.933333	8569029	8769311
10.950000	8569028	8769121
10.966667	8568920	8769010
10.983333	8568923	8768936
11.000000	8568854	8768829
11.016667	8568826	8768714
11.033333	8568753	8768578
11.050000	8568704	8768523
11.066667	8568628	8768395
11.083333	8568642	8768264
11.100000	8568521	8768099
11.116667	8568599	8768034
11.133333	8568497	8767945
11.150000	8568516	8767804
11.166667	8568475	8767688
11.183333	8568411	8767577
11.200000	8568320	8767436
11.216667	8568298	8767387
11.233333	8568245	8767238
11.250000	8568257	8767139
11.266667	8568179	8767057
11.283333	8568123	8766904
11.300000	8568066	8766808
11.316667	8568096	8766658
11.333333	8567992	8766617
11.350000	8567978	8766508
11.366667	8567898	8766318
11.383333	8567889	8766274
11.400000	8567808	8766130
11.416667	8567769	8766054
11.433333	8567765	8765871
11.450000	8567739	8765795
11.466667	8567671	8765733
11.483333	8567644	8765591
11.500000	8567539	8765482
11.516667	8567543	8765354
11.533333	8567431	8765240
11.550000	8567467	8765172
11.566667	8567420	8765003
11.583333	8567407	8764919
11.600000	8567309	8764837
11.616667	8567247	8764747
11.633333	8567253	8764595
11.650000	8567158	8764444
